term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
lernen,179,0.0,0.0001,0.0005,0.0007,0.0314,0.0001,0.0202,0.0013,0.0227,0.0496,0.0001,0.0017,0.0107,0.0326,0.032,0.0004,0.0008,0.0012,0.0139,0.0001
kommunikation,136,0.002,0.0001,0.0005,0.0007,0.0302,0.0027,0.0001,0.0013,0.0,0.0169,0.0001,0.0001,0.0162,0.0001,0.0003,0.0004,0.0009,0.0012,0.0542,0.0057
international,121,0.0638,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0145,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
individuell,117,0.0,0.0299,0.0005,0.0007,0.0001,0.0001,0.0049,0.0013,0.0304,0.0219,0.0001,0.0001,0.0,0.0027,0.0819,0.0004,0.0008,0.0012,0.0001,0.0081
sozial,104,0.0012,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0001,0.0304,0.0166,0.0265,0.0001,0.0333,0.0004,0.0008,0.0013,0.0149,0.0069
medium,85,0.004,0.0043,0.0005,0.0007,0.0001,0.0001,0.0083,0.0013,0.0431,0.0081,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
konflikt,84,0.0286,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0169,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
angemessen,83,0.0,0.0227,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0045,0.0022,0.0001,0.0001,0.0128,0.0216,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
entwicklung,81,0.0184,0.0001,0.0005,0.0007,0.0001,0.0017,0.0001,0.0012,0.0086,0.0077,0.0001,0.0001,0.0141,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
politisch,80,0.0512,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0032,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003,0.0004,0.0008,0.0012,0.0045,0.0001
bedeutung,80,0.0093,0.0044,0.0005,0.0007,0.0001,0.0039,0.0132,0.0012,0.0125,0.0014,0.0001,0.0001,0.012,0.0001,0.0003,0.0004,0.0008,0.0013,0.0034,0.0001
unterschiedlich,76,0.0012,0.0117,0.0005,0.0007,0.0001,0.0203,0.0001,0.0012,0.0058,0.009,0.0135,0.0001,0.0057,0.0001,0.0003,0.0004,0.0008,0.0012,0.0194,0.0001
fördern,72,0.0,0.0001,0.0005,0.0007,0.0292,0.0001,0.0117,0.0012,0.0274,0.0127,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0028,0.0001
möglichkeit,69,0.0094,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0113,0.0001,0.0053,0.0001,0.0,0.0229,0.0003,0.0004,0.023,0.0012,0.0084,0.0001
selbstständig,68,0.0,0.0067,0.0005,0.0007,0.0271,0.0001,0.0001,0.0012,0.0018,0.0198,0.0139,0.0001,0.0111,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
partner,66,0.0,0.0203,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0001,0.0001,0.0001,0.0092,0.0263,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
leistung,66,0.0,0.0606,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0033,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
angebot,64,0.0,0.0001,0.0005,0.0007,0.0356,0.0001,0.0001,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0054,0.0003,0.0004,0.0008,0.0012,0.0001,0.0863
nutzen,63,0.0028,0.0001,0.0005,0.0007,0.0001,0.0001,0.0033,0.0012,0.0107,0.0083,0.0001,0.0033,0.0184,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
sowohl,61,0.0,0.0209,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0169,0.0001,0.0001,0.0,0.0227,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
digital,61,0.0,0.0025,0.0005,0.0007,0.0001,0.0001,0.012,0.0013,0.0291,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0219
entwickeln,60,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0183,0.0001,0.0001,0.0249,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
außerschulisch,59,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0553,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
ziel,59,0.0129,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0275,0.0281,0.0004,0.0008,0.0012,0.0001,0.0081
gesellschaftlich,59,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0258,0.0001,0.0183,0.0001,0.0003,0.0004,0.0008,0.0013,0.0059,0.0001
aufgabe,58,0.0,0.0038,0.0005,0.0007,0.0001,0.0001,0.0002,0.0012,0.0044,0.0001,0.0098,0.0182,0.0,0.0264,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
modell,58,0.0,0.0153,0.0005,0.0007,0.0001,0.0428,0.0001,0.0013,0.0001,0.0162,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0075,0.0001
europäisch,57,0.0123,0.0001,0.0005,0.0007,0.0001,0.0167,0.0001,0.0012,0.0083,0.0001,0.0048,0.0001,0.0023,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
fähigkeit,56,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0038,0.0001,0.0001,0.026,0.0165,0.0001,0.0003,0.0004,0.0008,0.0013,0.0064,0.0001
welt,55,0.0113,0.0001,0.0005,0.0007,0.0001,0.0093,0.0001,0.0012,0.0011,0.0001,0.0018,0.0001,0.0088,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0021
arbeit,54,0.0,0.0001,0.0005,0.0117,0.0333,0.0001,0.0001,0.0013,0.0076,0.0013,0.0001,0.0001,0.0065,0.0001,0.0003,0.0004,0.0176,0.0013,0.0001,0.0151
sozialkompetenz,54,0.0,0.0036,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0283,0.0001,0.0001,0.0101,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
verschieden,52,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0029,0.0001,0.0001,0.0001,0.0162,0.0002,0.0003,0.0004,0.0008,0.0013,0.0147,0.0001
verantwortung,50,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.003,0.0012,0.0,0.0065,0.0159,0.0001,0.0146,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
rahmen,49,0.0023,0.0001,0.0005,0.0115,0.0001,0.0001,0.0001,0.0013,0.0,0.0001,0.0001,0.0094,0.0,0.0168,0.0003,0.0004,0.0257,0.0012,0.0131,0.0225
handeln,49,0.0019,0.0001,0.0005,0.0007,0.0001,0.0001,0.0028,0.0012,0.0,0.0001,0.0001,0.0161,0.0165,0.0001,0.0003,0.0004,0.0008,0.0012,0.0067,0.0001
vertiefung,48,0.0,0.0001,0.0005,0.0007,0.0387,0.0001,0.0001,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0212,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
ökonomisch,48,0.0315,0.0001,0.0005,0.0007,0.0001,0.0013,0.0001,0.0012,0.0054,0.0001,0.0001,0.0001,0.0017,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
interesse,48,0.0035,0.0001,0.0005,0.0007,0.0001,0.0041,0.0001,0.0012,0.0018,0.0001,0.0001,0.0001,0.0038,0.0235,0.0003,0.0004,0.0008,0.0012,0.0049,0.0001
einsatz,47,0.0,0.0143,0.0005,0.0007,0.0001,0.0001,0.0083,0.0013,0.0011,0.0144,0.0001,0.0001,0.0,0.0124,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
arbeitsform,46,0.0,0.0222,0.0005,0.0008,0.0001,0.0001,0.011,0.0013,0.0056,0.008,0.0001,0.0001,0.0001,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
aktiv,45,0.0,0.0001,0.0005,0.0007,0.0301,0.0001,0.0001,0.0012,0.0091,0.0001,0.0299,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
form,45,0.0034,0.0158,0.0006,0.0007,0.0001,0.0041,0.0001,0.0012,0.0083,0.0022,0.0085,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
information,45,0.0,0.0042,0.0005,0.0119,0.0001,0.0001,0.0001,0.0012,0.0113,0.0001,0.0001,0.0016,0.0115,0.0001,0.0003,0.0004,0.014,0.0012,0.0043,0.0001
lerngruppe,45,0.0,0.0001,0.0005,0.0007,0.0311,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0,0.0239,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
jahrgangsstufe,44,0.0002,0.0001,0.0005,0.0007,0.0001,0.0842,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
global,43,0.0162,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0112,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0021,0.0001
arbeiten,42,0.0,0.0032,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0217,0.0112,0.019,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
gruppe,42,0.0,0.0309,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0017,0.0001,0.0001,0.0059,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
gemeinsam,41,0.0004,0.0001,0.0005,0.0007,0.0001,0.0027,0.0001,0.0012,0.0,0.0001,0.0001,0.0026,0.0168,0.0001,0.0003,0.0259,0.0008,0.0013,0.0001,0.0001
solidarität,40,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0313,0.0082,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
inhalt,40,0.0157,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0024,0.005,0.0001,0.0001,0.0014,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
konfrontation,40,0.0147,0.0001,0.0005,0.0007,0.0002,0.0001,0.0001,0.0012,0.0,0.0001,0.0129,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
deutschland,39,0.0105,0.0001,0.0005,0.0007,0.0001,0.01,0.0001,0.0012,0.0001,0.0001,0.0001,0.0001,0.0036,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
konzept,39,0.0055,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.002,0.0001,0.0001,0.0,0.0218,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
perspektive,38,0.0,0.002,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0142,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0326,0.0001
chance,38,0.0097,0.0001,0.0005,0.0007,0.0001,0.0001,0.0027,0.0012,0.0026,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.013,0.0001
fachübergreifend,38,0.0,0.0001,0.0005,0.0007,0.0001,0.0054,0.0296,0.0013,0.0,0.0001,0.0001,0.0106,0.0,0.0001,0.0003,0.0004,0.0246,0.0012,0.0001,0.0152
gesellschaft,38,0.0075,0.0001,0.0005,0.0007,0.0001,0.0002,0.0047,0.0012,0.0,0.0001,0.0227,0.0001,0.0006,0.0001,0.0003,0.0217,0.0008,0.0012,0.0003,0.0002
methode,38,0.0,0.0057,0.0005,0.0198,0.0001,0.0001,0.0001,0.0012,0.0052,0.0104,0.0001,0.0001,0.0062,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
berücksichtigen,37,0.0,0.0202,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0014,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0288
teamfähigkeit,37,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.008,0.0001,0.0157,0.0106,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
europa,36,0.0117,0.0001,0.0005,0.0007,0.0001,0.0063,0.0001,0.0012,0.0002,0.0001,0.0001,0.0001,0.0016,0.0001,0.0003,0.0004,0.0008,0.0012,0.0018,0.0001
ler,36,0.0,0.0001,0.0088,0.0007,0.0297,0.0001,0.0001,0.0012,0.005,0.0093,0.0044,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
präsentieren,35,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0152,0.0046,0.0001,0.0147,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0022,0.0001
bewertung,35,0.0,0.0312,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0001,0.003,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
ermöglichen,35,0.0,0.0001,0.0005,0.0007,0.0387,0.0159,0.0001,0.0012,0.0,0.0001,0.0001,0.0026,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
wichtig,35,0.0,0.0001,0.0005,0.0007,0.0305,0.0001,0.0001,0.0013,0.006,0.0001,0.0078,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0207
jeweils,35,0.0,0.0001,0.0005,0.0007,0.0001,0.0053,0.0068,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0226,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
einzeln,34,0.0002,0.0001,0.0005,0.0007,0.0001,0.0349,0.0173,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0035,0.0001
ergebnis,34,0.0,0.0205,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0108,0.0011,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
gestaltung,34,0.0018,0.0001,0.0005,0.0007,0.0001,0.0001,0.0362,0.0012,0.0,0.0001,0.0001,0.0001,0.0016,0.0001,0.0437,0.0004,0.0008,0.0012,0.0001,0.0001
inhaltlich,34,0.0,0.0001,0.0005,0.0007,0.0001,0.0014,0.0015,0.0012,0.0,0.0001,0.0001,0.0001,0.0014,0.0253,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
fachlich,33,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.004,0.0001,0.0001,0.0,0.0253,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
projekt,32,0.0014,0.0009,0.0005,0.0165,0.0001,0.0001,0.0048,0.0012,0.0,0.0001,0.0001,0.0001,0.0093,0.0013,0.0003,0.0004,0.0008,0.0012,0.0046,0.0001
differenzierung,32,0.0,0.0001,0.0005,0.0007,0.0293,0.0001,0.0028,0.0012,0.0,0.0085,0.0001,0.0001,0.0,0.0001,0.0295,0.0004,0.0008,0.0012,0.0001,0.0001
umgang,32,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0032,0.0001,0.0001,0.0001,0.0141,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
wirtschaftlich,32,0.0112,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0041,0.0001,0.0001,0.0001,0.0048,0.0001,0.0003,0.0004,0.0008,0.0012,0.0039,0.0001
fächerübergreifend,32,0.0001,0.0001,0.0005,0.0007,0.049,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0022,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
rolle,31,0.007,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0072,0.0001,0.0281,0.0004,0.0008,0.0012,0.0001,0.0001
darstellung,31,0.0,0.0212,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0029,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0087,0.0001
erreichen,31,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0283,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
übernehmen,31,0.0,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0067,0.0132,0.0001,0.0077,0.0001,0.0003,0.0004,0.0008,0.0013,0.0001,0.0001
lassen,31,0.0001,0.0001,0.0005,0.0372,0.0296,0.0001,0.0001,0.0012,0.0027,0.0001,0.0006,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0061,0.0001
politik,30,0.0134,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0035,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
beitrag,30,0.0016,0.0063,0.0005,0.0007,0.0001,0.0001,0.0038,0.0013,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0065,0.0244
kontext,30,0.0033,0.0001,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0106,0.0001,0.0001,0.0052,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0022
niveaustuf,30,0.0001,0.0001,0.0005,0.0007,0.0001,0.0622,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
niveaustufen,30,0.0001,0.0001,0.0005,0.0007,0.0001,0.0622,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0001,0.0001
bereich,29,0.0034,0.0001,0.0005,0.0007,0.0001,0.0024,0.0001,0.0013,0.0,0.0001,0.0001,0.0001,0.0002,0.0088,0.0003,0.0004,0.014,0.0012,0.0001,0.0224
schriftlich,28,0.0,0.0202,0.0005,0.0007,0.0001,0.0001,0.0001,0.0012,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0004,0.0008,0.0012,0.0072,0.0001
