term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
natur,1266,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0379,0.012
leben,1009,0.0239,0.0,0.0064,0.0068,0.0111,0.0044,0.0,0.0,0.0018,0.0247
entwicklung,938,0.0,0.0252,0.0,0.0166,0.0014,0.0,0.01,0.0001,0.0128,0.0
beschreiben,808,0.0,0.0,0.0094,0.0016,0.0,0.0,0.0,0.0,0.0292,0.0003
bedeutung,700,0.01,0.0099,0.0007,0.0031,0.0098,0.0,0.0013,0.0,0.0121,0.0
handeln,699,0.0,0.0012,0.0,0.0,0.0156,0.0022,0.007,0.0005,0.0037,0.0159
frage,656,0.0,0.0,0.0,0.0016,0.0016,0.0209,0.0,0.0,0.0,0.0254
welt,608,0.0,0.0042,0.0014,0.0,0.016,0.0039,0.0,0.0028,0.0001,0.015
verantwortung,603,0.0,0.0,0.0,0.0013,0.0263,0.0001,0.0011,0.0,0.0053,0.0001
tier,591,0.0,0.0,0.0038,0.0,0.0,0.003,0.0,0.0,0.0187,0.0025
gesellschaft,588,0.0,0.0,0.0001,0.0162,0.0119,0.0108,0.0024,0.0,0.0,0.0
verschieden,586,0.0069,0.0,0.007,0.0,0.0084,0.0033,0.003,0.0,0.0087,0.0
unterschiedlich,519,0.0,0.0,0.0084,0.0063,0.0094,0.0,0.0085,0.0,0.0012,0.0014
kompetenz,516,0.0043,0.0,0.0158,0.0027,0.0035,0.0,0.006,0.0,0.0033,0.0
sozial,513,0.0,0.0,0.0101,0.0143,0.0046,0.0,0.0068,0.0,0.0,0.0
umwelt,483,0.0,0.0,0.0,0.0045,0.005,0.0001,0.0012,0.0,0.0126,0.0021
evolution,468,0.0,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freiheit,463,0.0,0.0,0.0,0.0,0.0207,0.0087,0.0,0.0,0.0001,0.0
historisch,459,0.0,0.0,0.0022,0.0,0.0047,0.0295,0.0007,0.0,0.0,0.0
erläutern,453,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0024,0.0157,0.0
menschlich,449,0.0,0.0,0.0,0.0023,0.0,0.0114,0.0032,0.0045,0.0053,0.0048
ethik,443,0.0,0.0008,0.006,0.0,0.0104,0.0,0.0,0.0,0.0,0.0119
umgang,436,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0112,0.0033
aspekt,434,0.0034,0.0075,0.0,0.0,0.0,0.0,0.0051,0.0,0.008,0.0045
gesellschaftlich,433,0.0,0.0,0.0028,0.0167,0.0052,0.003,0.0029,0.0,0.0,0.0
technik,431,0.0,0.0,0.0,0.0005,0.0004,0.0072,0.0,0.0016,0.0121,0.0
politisch,426,0.0,0.0,0.0,0.0302,0.0,0.0,0.0003,0.0,0.0,0.0
geschichte,421,0.0,0.0,0.0,0.0,0.0,0.0349,0.0,0.0,0.0,0.0
erklären,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0166,0.0031
inhalt,397,0.0,0.0106,0.0,0.0041,0.0005,0.0071,0.0,0.0111,0.0029,0.0
kulturell,389,0.0,0.0,0.0046,0.01,0.0001,0.0,0.0043,0.0,0.0038,0.0026
reflektieren,385,0.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.001,0.0,0.0067
erkennen,380,0.0,0.0,0.0,0.0,0.0028,0.0,0.0061,0.0021,0.0062,0.007
entwickeln,377,0.0,0.0,0.0025,0.0,0.0,0.0,0.0171,0.0,0.0041,0.0
grundlage,375,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,0.0107
kultur,374,0.0062,0.0,0.0042,0.004,0.0003,0.0094,0.0,0.0,0.0,0.0058
beurteilen,368,0.0,0.0,0.0009,0.0,0.0039,0.0,0.0,0.0001,0.0128,0.0001
wert,364,0.0,0.0022,0.0019,0.0,0.0066,0.0,0.001,0.0,0.0026,0.0096
zusammenhang,356,0.0,0.0,0.0102,0.0025,0.0024,0.0041,0.0,0.0,0.0043,0.0
beispiel,353,0.007,0.0,0.0044,0.001,0.0,0.0,0.0,0.0,0.009,0.0004
ethisch,346,0.0,0.0029,0.0015,0.0,0.0078,0.0,0.0,0.0,0.0014,0.0094
bezug,337,0.0,0.0011,0.0,0.0,0.0,0.0,0.0067,0.0222,0.0029,0.0
ökosystem,330,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0
wesen,328,0.0,0.0,0.0014,0.0,0.0,0.0195,0.0,0.0,0.0,0.004
fach,322,0.0,0.0003,0.0,0.0001,0.0,0.0,0.0211,0.0034,0.0,0.0
lernen,322,0.0011,0.0,0.0,0.0,0.0023,0.0023,0.0132,0.0058,0.0004,0.0
thema,317,0.0,0.0,0.0033,0.0,0.0,0.015,0.0,0.0075,0.0004,0.0019
perspektive,312,0.0012,0.0,0.0057,0.0049,0.0,0.0,0.0103,0.0,0.0,0.0
grundlegend,310,0.0,0.0093,0.0,0.0025,0.0,0.005,0.0,0.0006,0.0033,0.0028
folge,299,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0099,0.0
auswirkung,298,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.005,0.0
veränderung,279,0.0281,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0
sinn,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0197
denken,277,0.0,0.0,0.0012,0.0,0.0001,0.0069,0.0077,0.0002,0.0,0.0039
fähigkeit,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.0,0.0,0.0
religion,268,0.0063,0.0,0.0,0.0,0.01,0.0028,0.0,0.0,0.0,0.0
funktion,266,0.0002,0.0076,0.0057,0.0,0.0006,0.0,0.0,0.0,0.0042,0.0012
zusammenleben,265,0.0,0.0,0.0,0.0071,0.0102,0.0,0.0,0.0,0.0,0.0
verhalten,255,0.0,0.0,0.006,0.0,0.0,0.0013,0.0077,0.0,0.0025,0.0
ziel,254,0.0006,0.0,0.0,0.0,0.0039,0.0068,0.0071,0.0,0.0,0.0
verhältnis,251,0.0,0.0,0.0001,0.0,0.0,0.0095,0.0033,0.0,0.0025,0.001
lernende,250,0.0,0.0,0.0,0.0119,0.0006,0.0,0.005,0.0,0.0,0.0
bewerten,249,0.0,0.0,0.0003,0.003,0.0006,0.0,0.0,0.0,0.0084,0.0
form,249,0.0,0.0,0.0071,0.0017,0.0035,0.0006,0.0001,0.0,0.0019,0.0016
stellen,249,0.0074,0.0,0.0027,0.0,0.0003,0.003,0.0,0.0,0.0024,0.0037
philosophisch,246,0.0,0.0,0.0,0.0,0.0029,0.0127,0.0017,0.0,0.0,0.0
system,246,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,0.0,0.0,0.0
biologisch,245,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0
lernbereich,244,0.0,0.0,0.0003,0.0,0.0,0.0,0.0107,0.004,0.0022,0.0002
religiös,240,0.0023,0.0038,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0
lebewesen,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0
revolution,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,0.0
vergleichen,223,0.0075,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0053,0.0
medium,223,0.0,0.0,0.0094,0.0,0.0059,0.0,0.0,0.0,0.0002,0.0
moralisch,217,0.0,0.0,0.0011,0.0,0.0012,0.0032,0.0,0.0,0.0,0.01
wirtschaftlich,212,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0
kenntnis,212,0.0,0.0,0.0,0.0001,0.0,0.0,0.0077,0.0,0.0044,0.0
modern,211,0.0,0.0089,0.0,0.0,0.002,0.0044,0.0,0.0,0.0019,0.0
konflikt,210,0.0,0.0,0.011,0.0,0.0,0.0,0.0045,0.0,0.0,0.0
organismus,208,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0
verstehen,207,0.0,0.0,0.0,0.0,0.0006,0.0,0.0069,0.0039,0.0017,0.0021
beitrag,203,0.0,0.0,0.0,0.0097,0.0032,0.0,0.0,0.0,0.0,0.001
gegenwart,202,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0052
stehen,201,0.0,0.0,0.0,0.0,0.0,0.0021,0.0087,0.0,0.0007,0.0021
untersuchen,200,0.0044,0.0,0.0001,0.0,0.0069,0.0,0.0,0.0,0.0015,0.0002
arbeit,198,0.0013,0.0,0.0003,0.009,0.0009,0.0006,0.0,0.0,0.0,0.0015
basiskonzept,192,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0083,0.0
erfahrung,191,0.003,0.0,0.0026,0.0,0.0011,0.0,0.007,0.0,0.0,0.0
information,190,0.0072,0.0,0.0002,0.0,0.0025,0.0,0.0,0.0,0.0039,0.0
position,183,0.0,0.0,0.0027,0.0,0.0,0.0078,0.0,0.0004,0.0011,0.0012
wahrnehmen,182,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0021,0.0
vergangenheit,180,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jung,175,0.0,0.0,0.0,0.0011,0.0013,0.0007,0.0093,0.0,0.0,0.0
naturwissenschaftlich,173,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0
regel,171,0.0,0.0,0.0074,0.0,0.0044,0.0,0.0,0.0,0.0,0.0
begründen,169,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
setzen,168,0.0,0.0017,0.0001,0.0001,0.0002,0.0,0.0078,0.0,0.0,0.0023
philosophie,167,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0
entstehung,167,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
prozeß,162,0.0,0.0,0.0,0.0095,0.0,0.0,0.002,0.0,0.0,0.0
merkmal,162,0.0137,0.0,0.0,0.0,0.0016,0.0,0.0,0.0016,0.0,0.0005
selbstverständnis,160,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0
dimension,159,0.0,0.0,0.0,0.0012,0.0001,0.0095,0.0,0.0,0.0003,0.0013
anthropologie,152,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0
wirtschaft,152,0.0,0.0,0.0012,0.0097,0.0,0.0,0.0,0.0,0.0,0.0
führen,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.008
gerechtigkeit,151,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0007,0.0,0.0
gott,150,0.0031,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
technisch,150,0.0,0.0,0.0002,0.0038,0.0003,0.0,0.0,0.0061,0.0019,0.0
themenbereich,148,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0023,0.0,0.0
verfahren,145,0.0018,0.0,0.0,0.0093,0.0,0.0,0.0,0.0,0.0,0.0
darstellung,145,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sexualität,143,0.0,0.0,0.0109,0.0,0.0002,0.0,0.0,0.0,0.0,0.0
demokratie,136,0.0,0.0,0.0,0.0081,0.0,0.0,0.0018,0.0,0.0,0.0
erde,136,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
wichtig,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104
situation,131,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0066
fortpflanzung,129,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0
bürgerrecht,128,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formulieren,128,0.0,0.0,0.0,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0076
zelle,127,0.0,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
global,124,0.0,0.0,0.0,0.0071,0.0006,0.0,0.0,0.0,0.0006,0.0
politik,122,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0026
wandel,122,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0022,0.0,0.0
körper,119,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0,0.0
familie,117,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phänomen,116,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wahlbereich,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0
deutschland,112,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0
stammbaum,111,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quelle,111,0.0084,0.0,0.0,0.0,0.0007,0.0003,0.0,0.0,0.001,0.0
liebe,110,0.0,0.0,0.0071,0.0,0.0002,0.0,0.0,0.0,0.0,0.0004
erklärung,108,0.0015,0.0,0.0,0.0,0.0023,0.0,0.0,0.0075,0.0,0.0
gruppe,108,0.0,0.0,0.0072,0.0,0.0004,0.0,0.0008,0.0,0.0,0.0
genetisch,108,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anthropologisch,105,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0
modell,105,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0118,0.0,0.0
französisch,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0
entstehen,101,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071
geschlecht,101,0.0081,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gesundheit,98,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,97,0.0107,0.0,0.0003,0.0,0.0,0.0,0.0004,0.0,0.0,0.0
evolutiv,97,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evolutionstheorie,91,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0
mittelalter,91,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deutsch,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0
weltbilder,87,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ursprung,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067
europäisch,86,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sexuell,86,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maßnahme,82,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wasser,81,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemeinsam,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0064
fossil,75,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leistung,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0
tradition,73,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
variabilität,69,0.0,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selektion,67,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
charakterisieren,63,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0074,0.0,0.0
modul,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0004,0.0
gehirn,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0
weltkrieg,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0
längsschnitt,53,0.001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0061,0.0,0.0
zusammenarbeit,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0
intelligenz,50,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0061,0.0,0.0
fachübergreifend,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0
zusätzlich,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0
datum,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0
